title,rating,review_count,rating_category,address,located_in,working_hours,website,phone,plus_code,popular_hours_of_today,photos,keycontent,id,reviews,geo_location,longitude,latitude,url,timestamp
Ramstore Express,4.2 stars,156 reviews,Supermarket,"Jane Sandanski 98, Ohrid 6000, North Macedonia",,"Open now:, 8AM–10PMThursday, 8AM–10PM, Holiday hours, Hours might differ, Friday, 8AM–10PM, Holiday hours, Hours might differ, Saturday, 8AM–10PM, Holiday hours, Hours might differ, Sunday, 8AM–10PM, Holiday hours, Hours might differ, Monday, 8AM–10PM, Holiday hours, Hours might differ, Tuesday, 8AM–10PM, Holiday hours, Hours might differ, Wednesday, 8AM–10PM, Holiday hours, Hours might differ",,,"4R87+78 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOHlU27CZPnmAGbjgpKVDpkH7X6Ete4pLRdetcM=w224-h398-k-no, https://lh5.googleusercontent.com/p/AF1QipP-5Q6iH2F79K9JbtAri65aTsmwVqjCSQh0dEM9=w224-h398-k-no, https://lh5.googleusercontent.com/p/AF1QipMJvKF_OhQ3mhtoVoJEQb4uXcF9Q8s0cf10RPxi=w224-h398-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-EuHluQofY61T2yUEgQ7qQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=151.68912&pitch=0&thumbfov=100",RamstoreExpress42stars156,d72f28569d16e4112bed4f70e84c2dc9,"[{'review_title': '', 'reviewer': 'Trajce Sokoloski', 'review': '👍\nkind staff and the market has good products with good prices', 'review_age': '2 years ago'}, {'review_title': '', 'reviewer': 'Kliment Naumov', 'review': 'Great service.', 'review_age': '3 months ago'}, {'review_title': '', 'reviewer': 'zorrr rrr', 'review': 'Best supermarket in the neighbourhood. Always cheap prices and good products. You can find everything here. Stuff is nice and helpful.', 'review_age': '2 years ago'}]","['41.1156907', '20.8111075']",20.8111075,41.1156907,"https://www.google.com/maps/place/Ramstore+Express/@41.1156907,20.8111075,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db5e06eb6b3b:0xad2aa8316dd0baac!8m2!3d41.1156907!4d20.8132962?authuser=0&hl=en",2021-11-11T15:22:15Z
Marela,4.5 stars,32 reviews,Supermarket,"Galichica 76, Ohrid 6000, North Macedonia",,"Open now:, 7AM–10PMThursday, 7AM–10PM, Holiday hours, Hours might differ, Friday, 7AM–10PM, Holiday hours, Hours might differ, Saturday, 7AM–10PM, Holiday hours, Hours might differ, Sunday, 8AM–1PM, Holiday hours, Hours might differ, Monday, 7AM–10PM, Holiday hours, Hours might differ, Tuesday, 7AM–10PM, Holiday hours, Hours might differ, Wednesday, 7AM–10PM, Holiday hours, Hours might differ",,,"4R57+XM Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipPQcap6FTN2kUXbjd7hN2HBxat20Gu7P4EyUDui=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP021x7K9uXZOonFGr3c5B3QlOzOpqqmhTkO9g9=w529-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fdMe-254YkpSH1a7dSB5oQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=255.9327&pitch=0&thumbfov=100",Marela45stars32,4beb0c46bd520c56d3fddba2d26e3a46,"[{'review_title': '', 'reviewer': 'Nikola Todorovski', 'review': 'Best service ever', 'review_age': 'a year ago'}, {'review_title': '', 'reviewer': 'NIKOLA COBOSKI', 'review': 'Best Local Market !!!', 'review_age': 'a year ago'}, {'review_title': '', 'reviewer': 'Zoran Spirkovski', 'review': 'Pleasent shop', 'review_age': '2 years ago'}]","['41.1099233', '20.8120582']",20.8120582,41.1099233,"https://www.google.com/maps/place/Marela/@41.1099233,20.8120582,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db5be7ee9075:0x7085acd89373302b!8m2!3d41.1099233!4d20.8142469?authuser=0&hl=en",2021-11-11T15:22:26Z
Tamaro 4 (Daljan),4.0 stars,46 reviews,Supermarket,"Sateska, Ohrid 6000, North Macedonia",,"Open now:, 8AM–10PMThursday, 8AM–10PM, Holiday hours, Hours might differ, Friday, 8AM–10PM, Holiday hours, Hours might differ, Saturday, 8AM–10PM, Holiday hours, Hours might differ, Sunday, 8AM–10PM, Holiday hours, Hours might differ, Monday, 8AM–10PM, Holiday hours, Hours might differ, Tuesday, 8AM–10PM, Holiday hours, Hours might differ, Wednesday, 8AM–10PM, Holiday hours, Hours might differ",tamaro.mk,38946272900,"4QFM+66 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNz_zPndqC5tOsrYuj4uwAoCxJ9IRoqIYXCivT8=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zljKe3CHRiAC4GkaOxSh5A&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=118.850784&pitch=0&thumbfov=100",Tamaro4Daljan40stars46,120a09fe29791a05107c049453adde73,"[{'review_title': '', 'reviewer': 'MCForMarko', 'review': 'One of the cheapest supermarkets.Its maybe a little small but it has everything packed into a small stores.The prices are unbelivebely cheap,and everything you find in big Supermarkets you will find here also.10 out of 10 would reccomend.😂😁', 'review_age': '3 years ago'}, {'review_title': '', 'reviewer': 'Ferarator Fearator', 'review': 'Nice place for shopping. Low prices', 'review_age': '2 years ago'}, {'review_title': '', 'reviewer': 'AMS AL', 'review': 'VX51E Water Resistant 3 ATM.', 'review_age': '3 years ago'}]","['41.1231091', '20.7809142']",20.7809142,41.1231091,"https://www.google.com/maps/place/Tamaro+4+(Daljan)/@41.1231091,20.7809142,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dcea9d58a91d:0xb52cbdaff477b4a4!8m2!3d41.1231091!4d20.7831029?authuser=0&hl=en",2021-11-11T15:22:37Z
Tamaro Market 12,4.3 stars,3 reviews,Supermarket,"Stiv Naumov 26, Ohrid, North Macedonia",,"Open now:, 7AM–10:45PMThursday, 7AM–10:45PM, Holiday hours, Hours might differ, Friday, 7AM–10:45PM, Holiday hours, Hours might differ, Saturday, 7AM–10:45PM, Holiday hours, Hours might differ, Sunday, 7AM–10:45PM, Holiday hours, Hours might differ, Monday, 7AM–10:45PM, Holiday hours, Hours might differ, Tuesday, 7AM–10:45PM, Holiday hours, Hours might differ, Wednesday, 7AM–10:45PM, Holiday hours, Hours might differ",,,"4QCW+47 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNXhyaRLoyqwshBNIEdMUri_FkWaLITLof0Xkv4=w447-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Eq2Mt8LB7Gwl--9fl1VsQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=125.75491&pitch=0&thumbfov=100",TamaroMarket1243stars3,ebf3f30048c7de5aa8458643d0e6ec1b,"[{'review_title': '', 'reviewer': 'SASO BAKRACESKI', 'review': '👍', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'vane ohrid', 'review': '', 'review_age': 'a week ago'}, {'review_title': '', 'reviewer': 'Miki Kostovski', 'review': '', 'review_age': '3 weeks ago'}]","['41.1203006', '20.7935002']",20.7935002,41.1203006,"https://www.google.com/maps/place/Tamaro+Market+12/@41.1203006,20.7935002,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dda0c0d086c3:0x8553f1b6180bfad1!8m2!3d41.1203006!4d20.7956889?authuser=0&hl=en",2021-11-11T15:22:53Z
Tamaro 1,4.2 stars,61 reviews,Supermarket,"Lazo Trposki 21, Ohrid 6000, North Macedonia",,"Open now:, 7AM–10:30PMThursday, 7AM–10:30PM, Holiday hours, Hours might differ, Friday, 7AM–10:30PM, Holiday hours, Hours might differ, Saturday, 7AM–10:30PM, Holiday hours, Hours might differ, Sunday, 7AM–10:30PM, Holiday hours, Hours might differ, Monday, 7AM–10:30PM, Holiday hours, Hours might differ, Tuesday, 7AM–10:30PM, Holiday hours, Hours might differ, Wednesday, 7AM–10:30PM, Holiday hours, Hours might differ",tamaro.mk,38946267191,"4R76+8R Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNY9B7770oacu4-wZU99E18bWMZOuKmr8uTindI=w529-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x2OAdvUq_MXwB-AQkA1VAA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=282.60712&pitch=0&thumbfov=100",Tamaro142stars61,3a7ef311bae2218c70f9edade5a81aae,"[{'review_title': '', 'reviewer': 'Zharko “ZhARE” Murarcaliev', 'review': ""This Tamaro market is one of the smaller ones. Anyway,the service is at the top level and they're not short of products. Very nice, helpful, well placed market. Very fourth coming complete service. Sorry,no photos."", 'review_age': '10 months ago'}, {'review_title': '', 'reviewer': 'biljana klimoski', 'review': 'The staff is excellent on st. Vanco Pitosheski. Especially the lady with the short hair. The shop is small but has everything☺', 'review_age': '2 years ago'}, {'review_title': '', 'reviewer': 'Bettys Clоset', 'review': ""Couldn't pay by card at all (16June2019,~13:00). Cashier wasn't able to process Mastercard card without chip in pos-terminal. If you are foreigner and don't have denars (local cash) you won't be able to pay for purchase at all. In other …"", 'review_age': '2 years ago'}]","['41.1133591', '20.8099301']",20.8099301,41.1133591,"https://www.google.com/maps/place/Tamaro+1/@41.1133591,20.8099301,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db5e7c0e5e45:0x76446a110e2d1ef9!8m2!3d41.1133591!4d20.8121188?authuser=0&hl=en",2021-11-11T15:23:04Z
HD-SHOP,,,Supermarket,"Boulevard Turistichka 75, Ohrid 6000, Ohrid, North Macedonia",,,,,"4Q9X+9J Ohrid, North Macedonia Copy plus code",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yaFWK4XFuOG3vAdapCuwNA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=86.69435&pitch=0&thumbfov=100, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yaFWK4XFuOG3vAdapCuwNA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=86.69435&pitch=0&thumbfov=100",HDSHOP,18da579461cabd2146c5f536ae7f858d,[],"['41.1184922', '20.7968338']",20.7968338,41.1184922,"https://www.google.com/maps/place/HD-SHOP/@41.1184922,20.7968338,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dd2f06b56ff7:0x585c32c752d82a5d!8m2!3d41.1184922!4d20.7990225?authuser=0&hl=en",2021-11-11T15:23:13Z
Fresko,4.5 stars,17 reviews,Supermarket,"Jane Sandanski BB, Ohrid 6000, North Macedonia",,"Open now:, 8AM–8PMThursday, 8AM–8PM, Holiday hours, Hours might differ, Friday, 8AM–8PM, Holiday hours, Hours might differ, Saturday, 8AM–8PM, Holiday hours, Hours might differ, Sunday, 8AM–6PM, Holiday hours, Hours might differ, Monday, 8AM–8PM, Holiday hours, Hours might differ, Tuesday, 8AM–8PM, Holiday hours, Hours might differ, Wednesday, 8AM–8PM, Holiday hours, Hours might differ",,,"4R65+H2 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNrbMJuu_1NSW2RCtwQPGjmAyiwmZnqHtZ64u2x=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uE7Y17BwQitEb_ZqvM1axA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=104.690865&pitch=0&thumbfov=100",Fresko45stars17,e06fc82fac3b71cb04b0f028e01d7a2b,"[{'review_title': '', 'reviewer': 'Nikolina Dragovic', 'review': 'Nice', 'review_age': '10 months ago'}, {'review_title': '', 'reviewer': 'SASO BAKRACESKI', 'review': '(Translated by Google) Small tight space with extremely POOR HYGIENE ...\n\n(Original) …', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Jovana Đurić', 'review': ""(Translated by Google) It's great to have ready meals\n\n(Original) …"", 'review_age': '2 months ago'}]","['41.1114782', '20.8054269']",20.8054269,41.1114782,"https://www.google.com/maps/place/Fresko/@41.1114782,20.8054269,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db38715cfd95:0x3edf2aa181b974a!8m2!3d41.1114782!4d20.8076156?authuser=0&hl=en",2021-11-11T15:23:22Z
Misa,4.4 stars,303 reviews,Supermarket,"7-mi Noemvri, Ohrid 6000, North Macedonia",,"Open now:, 8AM–9:30PMThursday, 8AM–9:30PM, Holiday hours, Hours might differ, Friday, 8AM–9:30PM, Holiday hours, Hours might differ, Saturday, 8AM–9:30PM, Holiday hours, Hours might differ, Sunday, Closed, Holiday hours, Hours might differ, Monday, 8AM–9:30PM, Holiday hours, Hours might differ, Tuesday, 8AM–9:30PM, Holiday hours, Hours might differ, Wednesday, 8AM–9:30PM, Holiday hours, Hours might differ",,,"4RC6+X5 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipO7z-8Ol1Z_yKFCa2Vnrf9ISmmZTCv6uSK-4rzO=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOP__64OHaBVXoWTFVyEkqMo-m4R4TeST6Kz8LL=w224-h497-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pVuuhuL8DMcyjr3v8AX_QQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=136.89668&pitch=0&thumbfov=100",Misa44stars303,efc2d12d86e397f79ebabff093f9691f,"[{'review_title': '', 'reviewer': 'Smesko Smesko', 'review': 'Good market,good staff,thay have cookong food also,', 'review_age': '3 months ago'}, {'review_title': '', 'reviewer': 'Toni Krstanovski', 'review': 'Ok', 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Stevco Risteski', 'review': 'Misa is a Wonderful big market. There is a parking place. Service staff, Always fresh food, drinks, groceries. Space for choice, space for enjoying with your family. Always faithful to the tradition and products made in Macedonia. It really deserves to visit. Enjoy every moment in This Markets Chain', 'review_age': '3 years ago'}]","['41.1224247', '20.8082717']",20.8082717,41.1224247,"https://www.google.com/maps/place/Misa/@41.1224247,20.8082717,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db623388fa9d:0xc49e67936edfdadc!8m2!3d41.1224989!4d20.810396?authuser=0&hl=en",2021-11-11T15:23:49Z
Papa's Food Ohrid,4.9 stars,17 reviews,Natural goods store,"MK, Ilindenska 52, Ohrid 6000, North Macedonia",,"Open now:, 10AM–9PMThursday, 10AM–9PM, Holiday hours, Hours might differ, Friday, 10AM–9PM, Holiday hours, Hours might differ, Saturday, 10AM–9PM, Holiday hours, Hours might differ, Sunday, Closed, Holiday hours, Hours might differ, Monday, 10AM–9PM, Holiday hours, Hours might differ, Tuesday, 10AM–9PM, Holiday hours, Hours might differ, Wednesday, 10AM–9PM, Holiday hours, Hours might differ",facebook.com,38978231500,"4Q7V+8H Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOisk9Vk7jploKw6KmWL1fUyptstx0sPHCQXrci=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM2sC1PX61TUP_0ptzeFRrjqScsAvF3hrcbBQ2h=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPXrCfR0JqMdx-WqiDCBQCOVzHlaIdZna32TnGj=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNjpCeGz9coWMjxJkgc-p-g0r0nbDmOBf_t2aUa=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DgZROZZKjCGZwau0iozl8g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=52.17167&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipNRc_skBMUZs7ygGGJpojfL0u5CXkUpcUxKo9cq=w224-h398-k-no",PapasFoodOhrid49stars17,a08a0f105ead96f86cd87376a9e84b12,"[{'review_title': '', 'reviewer': 'Migena Dulemani', 'review': 'Loved the shop. I visited back in August 2021. The lady was very friendly and helpful! Spoke very good English and was kind enough to allow me to taste some of the wines in the store as well as some of the dips offered in the store. Highly recommend the place. I left with lots of goodies from the shop.', 'review_age': '2 weeks ago'}, {'review_title': '', 'reviewer': 'Czemu Czemu czemu', 'review': 'Very nice shop! We got amazing local wine, handmade pottery and mountain tea, all in good prices. And the service was super nice as well!', 'review_age': '4 months ago'}, {'review_title': '', 'reviewer': 'Elena Laskoska', 'review': 'Loved the ambient, very authentic store. Also honeyland lovers.', 'review_age': 'a year ago'}]","['41.1132544', '20.7917299']",20.7917299,41.1132544,"https://www.google.com/maps/place/Papa's+Food+Ohrid/@41.1132544,20.7917299,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dd952e5df9e1:0xfd57f50984abc244!8m2!3d41.1132544!4d20.7939186?authuser=0&hl=en",2021-11-11T15:24:00Z
Papa's Food Ohrid,4.9 stars,17 reviews,Natural goods store,"MK, Ilindenska 52, Ohrid 6000, North Macedonia",,"Open now:, 10AM–9PMThursday, 10AM–9PM, Holiday hours, Hours might differ, Friday, 10AM–9PM, Holiday hours, Hours might differ, Saturday, 10AM–9PM, Holiday hours, Hours might differ, Sunday, Closed, Holiday hours, Hours might differ, Monday, 10AM–9PM, Holiday hours, Hours might differ, Tuesday, 10AM–9PM, Holiday hours, Hours might differ, Wednesday, 10AM–9PM, Holiday hours, Hours might differ",facebook.com,38978231500,"4Q7V+8H Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOisk9Vk7jploKw6KmWL1fUyptstx0sPHCQXrci=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM2sC1PX61TUP_0ptzeFRrjqScsAvF3hrcbBQ2h=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPXrCfR0JqMdx-WqiDCBQCOVzHlaIdZna32TnGj=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNjpCeGz9coWMjxJkgc-p-g0r0nbDmOBf_t2aUa=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DgZROZZKjCGZwau0iozl8g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=52.17167&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipNRc_skBMUZs7ygGGJpojfL0u5CXkUpcUxKo9cq=w224-h398-k-no",PapasFoodOhrid49stars17,a08a0f105ead96f86cd87376a9e84b12,"[{'review_title': '', 'reviewer': 'Migena Dulemani', 'review': 'Loved the shop. I visited back in August 2021. The lady was very friendly and helpful! Spoke very good English and was kind enough to allow me to taste some of the wines in the store as well as some of the dips offered in the store. Highly recommend the place. I left with lots of goodies from the shop.', 'review_age': '2 weeks ago'}, {'review_title': '', 'reviewer': 'Czemu Czemu czemu', 'review': 'Very nice shop! We got amazing local wine, handmade pottery and mountain tea, all in good prices. And the service was super nice as well!', 'review_age': '4 months ago'}, {'review_title': '', 'reviewer': 'Elena Laskoska', 'review': 'Loved the ambient, very authentic store. Also honeyland lovers.', 'review_age': 'a year ago'}]","['41.1132544', '20.7917299']",20.7917299,41.1132544,"https://www.google.com/maps/place/Papa's+Food+Ohrid/@41.1132544,20.7917299,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dd952e5df9e1:0xfd57f50984abc244!8m2!3d41.1132544!4d20.7939186?authuser=0&hl=en",2021-11-11T15:24:00Z
