title,rating,review_count,rating_category,address,located_in,working_hours,website,phone,plus_code,popular_hours_of_today,photos,keycontent,id,reviews,geo_location,longitude,latitude,url,timestamp
Hotel Drim,4.3 stars,"1,523 reviews",,"51 Boris Kidric Struga MK, 6330, North Macedonia",,,drim.com.mk,38946785800,"5MFH+GR Struga, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOvCvZHDjHVS_NGcGK-iEcGJowaPoMxeyVMwyQi=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMS_K--n35VmNCJZw4kcxKlQF4DNr8B5FW6xhO5=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM82DmPVJekX918_wGp3yAvEf2zbpm3Y49ZaboT=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOWjD3Raf-PMTf1wm19eYubgd380BZceGsv7KfQ=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPnqrKhkMWFs23Rx-Ru0CkdKpC2HvwumC4y7kA=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipN1-oJtFJ6agbEBH_e5t9xx5D_XNN6sCh4kvRQN=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipO_R8LDtmtd1BRGYYYmLuS16bjwFTwMXmwAupQg=w224-h397-k-no, https://lh5.googleusercontent.com/p/AF1QipPf-jXbPDiC1XUx0ILGKM1fXJlFKuI_sqkj07NV=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOSXH2Sviq_beE9YcABZg7gZlx3tfqW_xL6BtWn=w224-h298-k-no-pi0-ya240-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipNC_e3EUrxdwYwSY1FTOGC2mIjd7oujZsSE3jxt=w529-h298-k-no",HotelDrim43stars1523,dccc1a55850a8d2b3785a18562148fc3,[],"['41.1737612', '20.677382']",20.677382,41.1737612,"https://www.google.com/maps/place/Hotel+Drim/@41.1737612,20.677382,17z/data=!3m1!4b1!4m8!3m7!1s0x1350e71668922933:0x23ff2fa5f9e90c69!5m2!4m1!1i2!8m2!3d41.1738921!4d20.6794766?authuser=0&hl=en",2021-11-11T14:23:17Z
Villa White Lake,4.2 stars,58 reviews,,"Kej Makedonija 18, Ohrid 6000, North Macedonia",,,,,"4R63+6G Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMJn5TmNwKuIAr7rQvhM7XX5vssffs7K5kxeenr=w530-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMEkPGNb_fiXCIVW78y1oNn31MhXGPGkSR26KfS=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNuClyQX_ABjERPOJ_yq-YvylcVbBzeMum9pO1R=w529-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N0hxdLiO1QxqFp6hwpDcog&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=17.83547&pitch=0&thumbfov=100",VillaWhiteLake42stars58,17ab15608b47859889edf9425a39bec9,[],"['41.1105536', '20.8016197']",20.8016197,41.1105536,"https://www.google.com/maps/place/Villa+White+Lake/@41.1105536,20.8016197,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca6f81f6105:0xfe92efcfd8cac498!5m2!4m1!1i2!8m2!3d41.1105575!4d20.8038115?authuser=0&hl=en",2021-11-11T14:23:27Z
Villa Jovan,4.5 stars,50 reviews,,"Car Samoil 44, Ohrid 6000, North Macedonia",,,seasonsnseasons.com,38976377644,"4Q6W+WQ Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMUPgzbrixlpXEV_wxuXlHDRYeHjCt2GI4lhOi0=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPib-9-4xUb8mcpFpYJexFqb2HbQfAdqp7kL0Z6=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOQxSGrXLxPhvTCQNQKYq-6mvifbxLW4fxbpyBf=w224-h320-k-no, https://lh5.googleusercontent.com/p/AF1QipOoOlJCuzzoCkCyQYcrMA6xHSN-w-_BDJNE-7rI=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNrjScPLJaatN6sbnM8gR3skAJaOUapuNVHgnmA=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipO3XKyWeRzmBwShG1G5Nms1c8adKN35WX5gOFea=w446-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3LBFRPHcS_HeWkFVwBjatg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=348.40274&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipOOcXq1u4TZa58C5O523sK3reOypudXm8-kblwj=w224-h398-k-no",VillaJovan45stars50,bd9816c4bedc8e82d2e51eec8257c394,[],"['41.1123274', '20.7946917']",20.7946917,41.1123274,"https://www.google.com/maps/place/Villa+Jovan/@41.1123274,20.7946917,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca4db8e3d09:0x92c219d7e2bf38ba!5m2!4m1!1i2!8m2!3d41.1123274!4d20.7968804?authuser=0&hl=en",2021-11-11T14:23:38Z
Villa Lucija,4.7 stars,49 reviews,,"Kosta Abrash 29, Ohrid 6000, North Macedonia",,,,38946265608,"4Q6W+Q3 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipPZ2mcob6YTOlv3DYd17CrDmlLTvVcT4GX5Z3H7=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOQZX3EXKHLvWBWlx033N-FHklrbApHwDjDAxVb=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNdONet7oLSoc-kSwLBRAPUbX-KvHS8Yxl-tQlY=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP5IR-_LN_rSYI1Oa_jQVZ7Cb7N4Crgdu8YJ-tW=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPBT2V5TqG26qEcElUWgUQXEwO_2b1d1C6lDSbB=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5G9VVl0BCNss6XV5e0aBXg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=169.21901&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipOCXmTzWwwIjH_Ik_nRj_0jw1od7vF0YniSvsWU=w298-h298-k-no",VillaLucija47stars49,2f0b5d8f9241c4e3515ed5919a9b406d,[],"['41.1119145', '20.7929617']",20.7929617,41.1119145,"https://www.google.com/maps/place/Villa+Lucija/@41.1119145,20.7929617,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dcbad1715bfb:0xe316607b1f4a3703!5m2!4m1!1i2!8m2!3d41.1119638!4d20.7951076?authuser=0&hl=en",2021-11-11T14:23:48Z
Apartment Exclusive,4.9 stars,19 reviews,,"1/6 Kuzman Josifoski Str, Ohrid 6000, North Macedonia",,,seasonsnseasons.com,,"4R62+RR Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOvBDbDF3ansPX66pT3TbS0ik5DxwZijCnFI2L0=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP_APzaEzEaSvdSHMhOjofhkKDqONDl6r7zAH7c=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNO8tM_mUTNCoat9VG5Hd_b6DrPXVcfB8HaSYbn=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D-QM0RgO8uo5Rqf2rxYV6w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=130.46603&pitch=0&thumbfov=100",ApartmentExclusive49stars19,f69a32dc498bbab2b495fe1c9847b760,[],"['41.1120202', '20.799914']",20.799914,41.1120202,"https://www.google.com/maps/place/Apartment+Exclusive/@41.1120202,20.799914,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca698de5651:0x5c6489ec7a7cb51a!5m2!4m1!1i2!8m2!3d41.1120202!4d20.8021027?authuser=0&hl=en",2021-11-11T14:23:59Z
Vila Niko,4.9 stars,34 reviews,,"Boulevard Turistichka 21, Ohrid, North Macedonia",,,vilaniko.com,38978416443,"4R56+9J Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMyXwJtZ3C2hN_AsxuImxNWqwrdLpxnPPnTL_Xb=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOstrzRhAVJOQ1vYj3SkzSOQNNfSuUrBpiIfUuk=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPIDuGPuFm6ci4fKFhnpsUjY5Ekz8XULHR6r8la=w419-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipN6OlqR-rmdwcUh-n80TxYb4lUri2pJaLkhuJLC=w224-h322-k-no, https://lh5.googleusercontent.com/p/AF1QipOyYwHaV1hk-ypvPANMl_wkWjL3_bzRNjlyGh5b=w443-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipN-EYEc0a7P7czgKox7Es8zPA2146jL_7myw8Iz=w447-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=05ukxIn4gpS2iAEsXHmO2g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=261.15723&pitch=0&thumbfov=100",VilaNiko49stars34,11672a56e54eff7d4eb36ce847748540,[],"['41.1084901', '20.8093382']",20.8093382,41.1084901,"https://www.google.com/maps/place/Vila+Niko/@41.1084901,20.8093382,17z/data=!3m1!4b1!4m8!3m7!1s0x1350db54273782dd:0x4646527a0e8235c7!5m2!4m1!1i2!8m2!3d41.1084901!4d20.8115269?authuser=0&hl=en",2021-11-11T14:24:09Z
Villa Kale,4.7 stars,54 reviews,,"Clement's University 87A, Ohrid 6000, North Macedonia",,,villakale.business.site,38972217008,"4Q7V+HW Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMT-fJDsmE-7X6_fLd42yoeoe5-a4XQwmNa9Uwx=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMvmFAodn1ZYSwNA5atZ9O-bUOItHVyGe0HpwTT=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMt3jukuxSKc29I-_yDsUNdCIFL-IVNW4iMXH6D=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNavYeJrRpBH2q5cgpc3UP74GJxlWBX17cslJJA=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPmHwhXMSzxRmcwZR1-O14rKKbRwr5_WoT0MaMR=w441-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPc1e8iNtVPfpQQI626-MXzLilzZP3e3mhNclmY=w447-h298-k-no",VillaKale47stars54,aaa8c77ce7358a82dce7cb0274818d17,[],"['41.1139667', '20.7926145']",20.7926145,41.1139667,"https://www.google.com/maps/place/Villa+Kale/@41.1139667,20.7926145,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca48ffcd113:0x272e89cb8aa3087!5m2!4m1!1i2!8m2!3d41.1139667!4d20.7948032?authuser=0&hl=en",2021-11-11T14:24:21Z
Villa Bella Ohrid,5.0 stars,5 reviews,,"2RM4+X79, Elesec, North Macedonia",,"Open now:, Open 24 hoursThursday, Open 24 hours, Holiday hours, Hours might differ, Friday, Open 24 hours, Holiday hours, Hours might differ, Saturday, Open 24 hours, Holiday hours, Hours might differ, Sunday, Open 24 hours, Holiday hours, Hours might differ, Monday, Open 24 hours, Holiday hours, Hours might differ, Tuesday, Open 24 hours, Holiday hours, Hours might differ, Wednesday, Open 24 hours, Holiday hours, Hours might differ",,38976212070,,,"https://lh5.googleusercontent.com/p/AF1QipOdmb1sjy2mDs1nWqkg1rxiBYoAVQCGPtDmJMDd=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMwFW3vQFcfeuEWK7FWxSl7OzykAnkzs4KgdLsa=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOz4VulNdFLsOGT7WTuHVGVuvKDcuSG-psVAwfl=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPDacl_Oz-uQKSC8LcsXlMdqDehgywm8Ds1Z6Ny=w224-h398-k-no, https://lh5.googleusercontent.com/p/AF1QipOQONuXyzJ0q39JM8AOA1kksAN16R1Wkz3tHTrp=w446-h298-k-no",VillaBellaOhrid50stars5,aa90971c3007520e0312734f848403f4,[],"['41.0349006', '20.8035514']",20.8035514,41.0349006,"https://www.google.com/maps/place/Villa+Bella+Ohrid/@41.0349006,20.8035514,17z/data=!3m1!4b1!4m8!3m7!1s0x1350c31026ac0ffd:0x65a67db59a733845!5m2!4m1!1i2!8m2!3d41.0348912!4d20.8055506?authuser=0&hl=en",2021-11-11T14:24:30Z
Villa Square Ohrid,4.4 stars,72 reviews,,"Kosta Abrash 1, Ohrid 6000, North Macedonia",,,seasonsnseasons.com,38970204208,"4Q7X+2F Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNj6DElU1hs5Z03Vu_b9WD0_b8G3s2V_JNk5Bqb=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOD2JmUVSL4tEUDkusA0FbJedPnco5BLBaFntWo=w298-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOGDzNFnsZlwNwyyQr-tfx3pQ-WUPcHZHa4BXKb=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOmoNticBh53sBUT4FR2v_lxtyhATVqpWngsnxu=w613-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNgJjdAeHJJuOg7UZTasyv_hU0r96UQiCEP890Y=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXNz14JoOceXORfEsAWH_g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=59.50863&pitch=0&thumbfov=100",VillaSquareOhrid44stars72,65a697bf9dd98b96f8d2952ad5308745,[],"['41.1125102', '20.7964733']",20.7964733,41.1125102,"https://www.google.com/maps/place/Villa+Square+Ohrid/@41.1125102,20.7964733,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca45f2a1ca7:0x4e99fa40e268f99b!5m2!4m1!1i2!8m2!3d41.1125102!4d20.798662?authuser=0&hl=en",2021-11-11T14:24:40Z
Hotel Village,4.4 stars,199 reviews,,"7-mi Noemvri 179, Ohrid 6000, North Macedonia",,,hotelvillage.mk,38946251621,"4RC5+VM Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMgtKvlnFYBB1mA0SgjDMAg9WB7wII1S3abiSF7=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMIMrcngTGD58LAlXy7XBWP-eUidbRiGEzrvN6O=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMxsv2VQ-Y4U3i2-5pGi6kX5GkpQYKVcoxd_ywU=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOM2ycMWEAglp8GzLMDXItxLiPGCBY1Y8EFmaMN=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM8ujYsyULYY9QZdaTl7qp9mQBf7MPf2mzi9m07=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMtWU7GNiLlzJJuTZYmZ6T-vfHpoJjbgucsD66_=w446-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4PRz9UCLruVEBHzpDRzblw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=309.0098&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipN8oQ8-v2KyJgaeCA2LR7IaCcJsKqEMpH8uiCuc=w224-h398-k-no",HotelVillage44stars199,b61b2057027417faacee8e9cdf8a2c83,[],"['41.122227', '20.8069543']",20.8069543,41.122227,"https://www.google.com/maps/place/Hotel+Village/@41.122227,20.8069543,17z/data=!3m1!4b1!4m8!3m7!1s0x1350db6222a33123:0xbf8b5a05736e8ac3!5m2!4m1!1i2!8m2!3d41.1222167!4d20.8091529?authuser=0&hl=en",2021-11-11T14:24:50Z
Villa Bella,4.6 stars,19 reviews,,"Nada Fileva, Ohrid, North Macedonia",,,villabella.com.mk,38978266000,"4Q8X+3G Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipPxx8XPJdOckI9TBa_xTlVFoYGY0vvQpz4wKtNU=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMSJ_WkANkEzILstE7k7nZXHu764agfWg00GIJs=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPuwmkdzbOsW-TvVsrBSfLwldaoHKqBZChHk8TG=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPEslsupEIIim5DdILpstrm-tTCTUmWP7s7C1Lo=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOD8eMn7PkHr71-vsaXzXOnr1cQsWDaKwgxDBhJ=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNonWMVX394pVRa1DinAGCMDZk-pa-e0PAv1bEB=w529-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5uIRPytN_kqwPVeuKEwH_g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=198.20343&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipOMTqJeroounUvmV0L8Wcn_jAAKOo1UveF9DwC0=w529-h298-k-no",VillaBella46stars19,06a7fe5eb47adeab26696b6ebad8c8e6,[],"['41.1151423', '20.7966336']",20.7966336,41.1151423,"https://www.google.com/maps/place/Villa+Bella/@41.1151423,20.7966336,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca3a3cb4459:0xcf0e59b70d42103a!5m2!4m1!1i2!8m2!3d41.1151423!4d20.7988223?authuser=0&hl=en",2021-11-11T14:25:02Z
Private Accomodation Joleski,4.6 stars,31 reviews,,"Dejan Vojvoda, Ohrid 6000, North Macedonia",,,,38946252395,"4RC2+C6 Ohrid, North Macedonia Copy plus code",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FkeZ_apRaOyW2kvYTf3jAA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=295.54285&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipPvqCdbLK4EfmVEiXQJcuJrUW_18pS3jAOAJVl6=w224-h460-k-no, https://lh5.googleusercontent.com/p/AF1QipN0ahFKuTxabdNEsidWyEF_-vhbShm8dSQP6vWM=w645-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FkeZ_apRaOyW2kvYTf3jAA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=295.54285&pitch=0&thumbfov=100",PrivateAccomodationJoleski46stars31,3f7f0a40e6fb01cf6c34f6bffdd1d3ca,[],"['41.1211071', '20.7984363']",20.7984363,41.1211071,"https://www.google.com/maps/place/Private+Accomodation+Joleski/@41.1211071,20.7984363,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dc9920ce373d:0x26b5deda21f7adcb!5m2!4m1!1i2!8m2!3d41.1211082!4d20.8006143?authuser=0&hl=en",2021-11-11T14:25:13Z
Royal View,4.3 stars,478 reviews,,"Jane Sandanski 2, Ohrid 6000, North Macedonia",,,royalview.com.mk,38946263072,"4R54+R3 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipM2wWVTasl-bwW87fCnRSroETayhBu0sAajknez=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNWTHh9fJf2NX_BB-ScEikJYMaXpZ7BQ6s7gBqU=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOB_gyJwIKlPa56gtv6jznoYDZgq6J5eHv4yoPr=w466-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOr3yIL8F7yXlpr4MYxA-1S2ylr2kqn-m2i-eP0=w526-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPaW3vQBbU1wXTD5ftMmxHkUVLj0f4TBpc9wN6h=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOxWhCwJVgqvoEY6QJ0rMmCtu9Iv8eGr5i-rYtu=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNEOpkMtIForR_DIflIcXFwMkrPsVU6xjC-xhXd=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNyJtOCdojiBs7E-Swh_KoKC6IiHDgYOK4ps51N=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipON0xJsTbcFwL8iw51bf7kY68OGAApobzlVDpYk=w224-h298-k-no-pi-0-ya110.66106-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipORJ_lpFAykCBMyNThTk3-vpiKfmlFR_zIkr-YV=w529-h298-k-no",RoyalView43stars478,9ab21aff558e9b3dd3b646b666b027a5,[],"['41.1095161', '20.8029527']",20.8029527,41.1095161,"https://www.google.com/maps/place/Royal+View/@41.1095161,20.8029527,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca7b3fc4a0b:0x5e408ed9817086c2!5m2!4m1!1i2!8m2!3d41.109535!4d20.8051176?authuser=0&hl=en",2021-11-11T14:25:26Z
City Inn,4.5 stars,124 reviews,,"Bulevar Makedonski Prosvetiteli 22, Ohrid, North Macedonia",,,cityinnohrid.com,38946262626,"4R92+9X Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMphwI5cS1SXzURfe2n7HEcyq4hbjJtF-BZIrLq=w298-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNKg9BcE23_dBRvFPd3-t4xuMOH1VffHFRDhu3L=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNGpoiO25Oq6XXaolYEpBnCWCAOhVw-Xx3hlkuH=w224-h298-k-no-pi-10-ya67.851166-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipNfEUK1h__YL_8ECRN5nsN7L0H-7IurZt_Ga5I=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP_CsZkoNtMhcMoiapzdGCFbOxTXsfpY-du4WWC=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOphS1Co03fYG8CMHbevE9Us1AIxypIKARcphUm=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMBJV7TC-zjEe87YFF0ex_YAffWoKbhxqaQNB5k=w224-h298-k-no-pi0-ya243.16196-ro-0-fo100",CityInn45stars124,29c887e26480decbad9554c76354b541,[],"['41.1183915', '20.8002085']",20.8002085,41.1183915,"https://www.google.com/maps/place/City+Inn/@41.1183915,20.8002085,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dc9f5a602f1f:0x8f743b13c560bb74!5m2!4m1!1i2!8m2!3d41.1183896!4d20.8023566?authuser=0&hl=en",2021-11-11T14:25:36Z
Velestovo House,4.8 stars,262 reviews,,"Velestovo, North Macedonia",,,velestovohouse.com,38975998000,"3RPH+M3 Velestovo, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipO6yToisItXMMvQ6s8JKXf6pziMCaaPuNnm9cs=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMJd5UBCN3oFLYcka8HKGi05LUsNugzUM1Dg1o=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNDgYVdbskkqJrJyfZQXhDZp-7fO1XW6I2oOOo=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM6d5JwzllYKNaFdDHjhRg7nOb933knaGaJ7Zk=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMCgSY5NyrAZ7GsvZMxiik_9bsMRWH9bnCMMhtE=w530-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOyAvg7LA667LPwdOcft_iTHCg2LkZjdeuNveo=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM4eBE96bgAtOEj3RUNJRVJ3db3SF6dxNeRGG3o=w224-h298-k-no-pi-10-ya9.000004-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipNdvFOPjSxXivM23RgLIKH5sQAitZB5CCukXGwD=w529-h298-k-no",VelestovoHouse48stars262,3f05a7fb027d817694c912f764dd90a6,[],"['41.086739', '20.8255503']",20.8255503,41.086739,"https://www.google.com/maps/place/Velestovo+House/@41.086739,20.8255503,17z/data=!3m1!4b1!4m8!3m7!1s0x1350c4b702cba325:0xfaa3fece8ab67f15!5m2!4m1!1i2!8m2!3d41.086739!4d20.827739?authuser=0&hl=en",2021-11-11T14:25:45Z
Villa Mal Sveti Kliment,4.6 stars,120 reviews,,"Metodi Patcev 10, Ohrid 6000, North Macedonia",,,vilamalsvetikliment.com,38946250655,"4Q7W+3Q Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipPwNtHy9z0edsqhgInnE6Ljge2hCOyf8ezS7_dT=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM3ZwqZTezfi4cnRF1yCzqm8CK1i27jhSHTWRvN=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNMmLJyGuXyahal_zH-p7iJB1swpa1OOMX8okrZ=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNZh7Atbic-_cgDTMN767spX38qO6B1_b_tOZfd=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipO9L0KXWGW1oLoJxNPW5Pka2Z7wYU9TD4c3hTCO=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPMWCcBWj1SkgZ3NswE6gagUgU2SwQ08ogxACfB=w448-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM_3l4VBDyAQa9FFDzK1Z00FZa3qBB7PmnD_S2g=w224-h298-k-no-pi-10-ya141.17088-ro-0-fo100",VillaMalSvetiKliment46stars120,9fc18e0d37228884fcaee93490c4c889,[],"['41.112626', '20.7947053']",20.7947053,41.112626,"https://www.google.com/maps/place/Villa+Mal+Sveti+Kliment/@41.112626,20.7947053,17z/data=!3m1!4b1!4m8!3m7!1s0x1350dca4c36b3f29:0x6c523f1721e28c0d!5m2!4m1!1i2!8m2!3d41.112626!4d20.796894?authuser=0&hl=en",2021-11-11T14:25:55Z
Velestovo House,4.8 stars,262 reviews,,"Velestovo, North Macedonia",,,velestovohouse.com,38975998000,"3RPH+M3 Velestovo, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipO6yToisItXMMvQ6s8JKXf6pziMCaaPuNnm9cs=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMJd5UBCN3oFLYcka8HKGi05LUsNugzUM1Dg1o=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNDgYVdbskkqJrJyfZQXhDZp-7fO1XW6I2oOOo=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM6d5JwzllYKNaFdDHjhRg7nOb933knaGaJ7Zk=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMCgSY5NyrAZ7GsvZMxiik_9bsMRWH9bnCMMhtE=w530-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOyAvg7LA667LPwdOcft_iTHCg2LkZjdeuNveo=w446-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM4eBE96bgAtOEj3RUNJRVJ3db3SF6dxNeRGG3o=w224-h298-k-no-pi-10-ya9.000004-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipNdvFOPjSxXivM23RgLIKH5sQAitZB5CCukXGwD=w529-h298-k-no",VelestovoHouse48stars262,3f05a7fb027d817694c912f764dd90a6,[],"['41.086739', '20.8255503']",20.8255503,41.086739,"https://www.google.com/maps/place/Velestovo+House/@41.086739,20.8255503,17z/data=!3m1!4b1!4m8!3m7!1s0x1350c4b702cba325:0xfaa3fece8ab67f15!5m2!4m1!1i2!8m2!3d41.086739!4d20.827739?authuser=0&hl=en",2021-11-11T14:25:45Z
