title,rating,review_count,rating_category,address,located_in,working_hours,website,phone,plus_code,popular_hours_of_today,photos,keycontent,id,reviews,geo_location,longitude,latitude,url,timestamp
Gostilnica Neim,4.6 stars,270 reviews,Barbecue restaurant,"MK, Goce Delchev 71, Ohrid 6000, North Macedonia",,"Open now:, 7AM–11PMThursday, 7AM–11PM, Holiday hours, Hours might differ, Friday, 7AM–11PM, Holiday hours, Hours might differ, Saturday, 7AM–11PM, Holiday hours, Hours might differ, Sunday, 7AM–11PM, Holiday hours, Hours might differ, Monday, 7AM–11PM, Holiday hours, Hours might differ, Tuesday, 7AM–11PM, Holiday hours, Hours might differ, Wednesday, 7AM–11PM, Holiday hours, Hours might differ",,38970212066,"4Q8X+P9 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipNpHL8rMNSTdhbgsyw7ROVKl0Lvyn3poCkxLNU=w447-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMoL4zGi6pIIQjXVLviZTFeVNniOAATHcGpXOH-=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM2UQPFR03IBlfc6Vr3Z_HCKLoyj7ZgJ5j45w3j=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNqpja5VF6uBypbyyMq33mymPwkt7iB9P9_hzii=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOK18W8RyUs38xt_rBggH-Q7ApzvdMOnGQ7Ln6R=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3KhelNKFi9NrrZpjRIOMcw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=133.75378&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipPmm-7-Y8wK6C8_Ukc_-TUf44fQZfRtD_hrP1kq=w224-h398-k-no",GostilnicaNeim46stars270,a5f31f786292fcec73475b7f499f31b1,"[{'review_title': '', 'reviewer': 'Jamie', 'review': 'Great restaurant offering delicious traditional dishes and meats. This was one of the only places I found where you can order stuffed peppers and moussaka. Food came out quickly and tasted delicious.', 'review_age': '8 months ago'}, {'review_title': '', 'reviewer': 'Viktoria Radojkovic', 'review': 'THE best and most wonderful host you can imagine. The food is excellent and everything comes from the heart! It might not look special to western european eyes, but it is outstanding and has got a lot of soul and heart! Biker very welcome!', 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Sophia Mitina', 'review': 'Very tasty dishes!! We tasted mixed grill, fish, it was amazing, the service was excellent! Very kind and attentive!', 'review_age': 'a month ago'}]","['41.1168288', '20.7962964']",20.7962964,41.1168288,"https://www.google.com/maps/place/Gostilnica+Neim/@41.1168288,20.7962964,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca2f8c26f43:0xfeb2cb97afadc2e2!8m2!3d41.1168288!4d20.7984851?authuser=0&hl=en",2021-11-11T14:36:40Z
Saraishte Pizza Restaurant,4.0 stars,193 reviews,Pizza restaurant,"MK, Kosta Abrash, Ohrid 6000, North Macedonia",,"Temporarily closedHoliday hours, Hours might differ",saraishte.blogspot.com,38972307305,"4Q6W+R5 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOn1YQiwTLNqXvEM0NR7YK0-ZY90inzQQk1n1xd=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipO8JD2jLgERpWIfVlVzNzEqMRIsPdKBZRnycz11=w224-h398-k-no, https://lh5.googleusercontent.com/p/AF1QipN4vpbRG2qfNXsXM9RIohqT2rpFjB6fqZToCGjJ=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOKvbBohzM-oxDW_fvtnbpZ23AFt8akstV0sZe2=w224-h398-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3FTuCw7RPLsb92cmvPuzsw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=224.88885&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipP3wxc-P__2I8cGkBy5hxfdv0bxK3lXGcyUU_hI=w529-h298-k-no",SaraishtePizzaRestaurant40stars193,29f9a3327288cb37c91c3dbbcdcd13c7,"[{'review_title': '', 'reviewer': 'Filip Barakovski', 'review': 'A small restaurant right in the heart of the old town, with a small local beach 2 meters away. The food is average, but the prices are affordable and the location is unique. They serve pizza and barbecue.', 'review_age': '3 months ago'}, {'review_title': '', 'reviewer': 'Djet Urum', 'review': 'They were quick to bring the check and that was the only quick thing about them. Food is average at best. Sanitary conditions are not sub par but scary. Check out the inside of the restaurant and facilities before you order.', 'review_age': '6 months ago'}, {'review_title': '', 'reviewer': 'Ditte Lampe', 'review': 'Great pizza! Beautiful spot with a great view and we had the nicest waitress. Had a good laugh about the 7 cats that were keeping us company during dinner...', 'review_age': '2 years ago'}]","['41.1120146', '20.7932611']",20.7932611,41.1120146,"https://www.google.com/maps/place/Saraishte+Pizza+Restaurant/@41.1120146,20.7932611,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dcbad4421609:0x6dfa67c177434cd8!8m2!3d41.1120146!4d20.7954498?authuser=0&hl=en",2021-11-11T14:36:55Z
Su Rooftop Restaurant,4.5 stars,384 reviews,Restaurant,"Kej Marsal Tito 91 A, Ohrid 6000, North Macedonia",,"Open now:, 7AM–1AMThursday, 7AM–1AM, Holiday hours, Hours might differ, Friday, 7AM–1AM, Holiday hours, Hours might differ, Saturday, 7AM–1AM, Holiday hours, Hours might differ, Sunday, 7AM–1AM, Holiday hours, Hours might differ, Monday, 7AM–1AM, Holiday hours, Hours might differ, Tuesday, 7AM–1AM, Holiday hours, Hours might differ, Wednesday, 7AM–1AM, Holiday hours, Hours might differ",suhotel.mk,38946258684,"4R44+XV Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipO11dVQaRS67gM5LAFjX0yRJz8q8htiFXRivB0S=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPosyiPueDBQ9dXOnZhLXW6S4SVlKXM-_9Vd3Mp=w224-h497-k-no, https://lh5.googleusercontent.com/p/AF1QipMjrwwQCtXZfdbyP2tKGkJ1y_LkihEp6uST78vB=w224-h398-k-no, https://lh5.googleusercontent.com/p/AF1QipOqbntyH1HivsFy0Fv5Jaw5YqkZZrxgA0b0hgR0=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNSOmtJWs5AEZnpmLXuHYM6XfT_-gLpSXHHkHN2=w224-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tB-mwii_lRo2WSRoawcgJA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=323.97714&pitch=0&thumbfov=100",SuRooftopRestaurant45stars384,bf4898f6fd66f5fcfc59dfa6835cea06,"[{'review_title': '', 'reviewer': 'Artur Corte', 'review': 'Really enjoyed eating at the Su Rooftop. Salads are a very good size and they have a good choice of bourbons. Really attentive staff as well. I went for dinner so I didn’t get to enjoy the view, but I’m sure during the day it’s great. Will most likely return again :)', 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Sara Filipovic', 'review': 'Really amazing view, and good food as well. I ate chicken stroganoff it was big portion and nice taste. Service is also great, very pleasant staff.', 'review_age': '3 months ago'}, {'review_title': '', 'reviewer': 'Josip Lazarevski', 'review': 'I ate the Farm burger and I can comfortably place it in the top 10 burgers I’ve tried worldwide. Everything was spot on. Everything was homage and I could truly taste it. The Mayo awoke childhood memories :)', 'review_age': '5 months ago'}]","['41.1074216', '20.8050243']",20.8050243,41.1074216,"https://www.google.com/maps/place/Su+Rooftop+Restaurant/@41.1074216,20.8050243,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca806d5d649:0x7940caea2e819cce!8m2!3d41.1073786!4d20.8072408?authuser=0&hl=en",2021-11-11T14:37:08Z
PORTA - Restaurant & Lounge,4.4 stars,54 reviews,Restaurant,"Kosta Abrash 3, Ohrid 6000, North Macedonia",,"Open now:, 9AM–10PMThursday, 9AM–10PM, Holiday hours, Hours might differ, Friday, 9AM–10PM, Holiday hours, Hours might differ, Saturday, 9AM–10PM, Holiday hours, Hours might differ, Sunday, 9AM–10PM, Holiday hours, Hours might differ, Monday, 9AM–10PM, Holiday hours, Hours might differ, Tuesday, 9AM–10PM, Holiday hours, Hours might differ, Wednesday, 9AM–10PM, Holiday hours, Hours might differ",hotelaleksandrija.com,38970303717,"4Q6X+V7 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipMgI6Jx1B0el2Mt3oD76VuAtKRfPiGdxGu-sJ_s=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP7emmGVaBMLuIwew4Enk0pvcExk5ZW89doLA2A=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOtm2WReE8zZ7IxdqnKVXej-DRZVF72GwL_AXws=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPYVPUhNtqAN1WiS2SnEeiAOU0G_4fNUE951Luj=w224-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXNz14JoOceXORfEsAWH_g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=192.57307&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipMyzzTxvayqfY6nYtc_OGE4Egvggfui3BHn3h7W=w530-h298-k-no",PORTARestaurantLounge44stars54,51d8aebffd94c4064a6b390fb868dbc7,"[{'review_title': '', 'reviewer': 'Jan Länge', 'review': 'Probably one of the best restaurants Ohrid has to offer, very high quality. Contemporary international cuisine (mix of Italian & American). …', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Giulio DaVinci', 'review': 'Amazing location close to the pier with a view of the lake. Had some very nice coffee and an amazing breakfast!', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Kathy', 'review': 'Great view, kind staff and high prices but it s worth it. Recommend if you wanna enjoy the lake view and tasty food!', 'review_age': '3 months ago'}]","['41.1121675', '20.7959785']",20.7959785,41.1121675,"https://www.google.com/maps/place/PORTA+-+Restaurant+%26+Lounge/@41.1121675,20.7959785,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dd20205cee43:0x2558ddc4ab05e4a0!8m2!3d41.1121675!4d20.7981672?authuser=0&hl=en",2021-11-11T14:37:23Z
The HarbouR Club,4.6 stars,69 reviews,Restaurant,"Macedonia, Ohrid, North Macedonia",,"Open now:, 8AM–1AMThursday, 8AM–1AM, Holiday hours, Hours might differ, Friday, 8AM–1AM, Holiday hours, Hours might differ, Saturday, 8AM–1AM, Holiday hours, Hours might differ, Sunday, 8AM–1AM, Holiday hours, Hours might differ, Monday, 8AM–1AM, Holiday hours, Hours might differ, Tuesday, 8AM–1AM, Holiday hours, Hours might differ, Wednesday, 8AM–1AM, Holiday hours, Hours might differ",harbour.mk,38946288233,"4R72+33 Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipM9j_e0esKPLKN6_qQRnj34z7dHJe0YeV_Z_i54=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNO-KsZxVz30_yPuxyOQg_4TZbkRHVrP1j7gr4Q=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMMTm-7fWp7zhLV1xAW1Pyezzb_UGt6VUYPwUDX=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNpXPZYGvAKAbuqVELm14Q8hfHKLQOFEI96eLLB=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LlR6HioMgoAFOOFwlNaECw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=67.74693&pitch=0&thumbfov=100",TheHarbouRClub46stars69,4cd284709b12b84a310d32319f1e86a8,"[{'review_title': '', 'reviewer': 'PJK LDN', 'review': 'Lovely centrally located restaurant and bar next to the harbour as the name mentions.  They have a really good wine list and the food is also excellent as well.  Also to note some nights they have a great dj.', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Amanda Aleksova', 'review': 'Omggg just perfect. Perfect interior, staff and food', 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Paula', 'review': 'The food was fine but nothing special or outstanding that would be expected based on the prices. Service is super nice, great choice of wines. Inside the local is quite cold which during rainy weather was rather unpleasant. Brownie with …', 'review_age': '3 weeks ago'}]","['41.1126301', '20.7980159']",20.7980159,41.1126301,"https://www.google.com/maps/place/The+HarbouR+Club/@41.1126301,20.7980159,17z/data=!3m1!4b1!4m5!3m4!1s0x1350ddb4a185b5df:0xf49ec62cb6aed35c!8m2!3d41.1126301!4d20.8002046?authuser=0&hl=en",2021-11-11T14:37:35Z
Restaurant Orfej,3.9 stars,310 reviews,Restaurant,"cc1 Partizanska, Ohrid 6000, North Macedonia",,"Open now:, 8AM–12AMThursday, 8AM–12AM, Holiday hours, Hours might differ, Friday, 8AM–12AM, Holiday hours, Hours might differ, Saturday, 8AM–12AM, Holiday hours, Hours might differ, Sunday, 8AM–12AM, Holiday hours, Hours might differ, Monday, 8AM–12AM, Holiday hours, Hours might differ, Tuesday, 8AM–12AM, Holiday hours, Hours might differ, Wednesday, 8AM–12AM, Holiday hours, Hours might differ",m.facebook.com,38975463446,"4R45+QW Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipPgduN87O16yiTsQ01Q8j-7OgC_EJldvUXVad2p=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM-_wakfCBH8mSerENLleqJ31bj-Yhy23IB4bzn=w224-h374-k-no, https://lh5.googleusercontent.com/p/AF1QipOaDGLX9bj8f3dBK6GlFNFwe0RiqrJHQ6KMPox4=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNcSh2g99tHG4Qy-s0h8DUNfF4c4BhGx756S3BW=w224-h397-k-no, https://lh5.googleusercontent.com/p/AF1QipNq0yRMHm4xS6nGDdZWorajR4SuOr91nUNFq_W0=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOSbedEv3usGmDEC67WNoOcjN8_G9vJTo4K2_mt=w224-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LJiceL1x5o43BzyCwBqgKw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=93.428795&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipPjj9yM_vnSOqV5UeuRRQtoFnRoZ3zNLaPUpM7K=w224-h397-k-no",RestaurantOrfej39stars310,0d710622895d17f0645f07cfeff38b55,"[{'review_title': '', 'reviewer': 'Nick Sanders', 'review': 'Nice place. Lower prices than other restaurants and food is good. Service seemed ok.', 'review_age': '3 months ago'}, {'review_title': '', 'reviewer': 'Maja Jovanoska', 'review': 'Excellent personnel, tasteful food, very cheap. Highly recommended, i could say that is the best restaurant in Ohrid.', 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Filip Barakovski', 'review': 'If you want great food at a cheap price, this is the place for you. A lot of locals eat here, so the place is very authentic, both in food and atmosphere.', 'review_age': '3 months ago'}]","['41.106992', '20.8076303']",20.8076303,41.106992,"https://www.google.com/maps/place/Restaurant+Orfej/@41.106992,20.8076303,17z/data=!3m1!4b1!4m5!3m4!1s0x1350db5788714c19:0x378d5133558c0774!8m2!3d41.106992!4d20.809819?authuser=0&hl=en",2021-11-11T14:38:06Z
Le Petit Bistro Lihnidos,4.2 stars,"1,040 reviews",Fish & chips restaurant,"Kosta Abrash, Ohrid 6000, North Macedonia",,"Open now:, 8AM–12AMThursday, 8AM–12AM, Holiday hours, Hours might differ, Friday, 8AM–12AM, Holiday hours, Hours might differ, Saturday, 8AM–12AM, Holiday hours, Hours might differ, Sunday, 8AM–12AM, Holiday hours, Hours might differ, Monday, 8AM–12AM, Holiday hours, Hours might differ, Tuesday, 8AM–12AM, Holiday hours, Hours might differ, Wednesday, 8AM–12AM, Holiday hours, Hours might differ",facebook.com,,"4Q6X+XF Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipM_FsMCsNf7Iw2k6mGtQihOq3LuIeMU9VJZE47R=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPiiD22oGz3BDEFhPDxKl4SwcmurpGLCH8PEStc=w224-h452-k-no, https://lh5.googleusercontent.com/p/AF1QipNEdjk5cSfDS4HxCdF5FOXOAMM4hv5WHog7RwOf=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM3b62C_ASnR9HR-vy6lrHK1TIszlNoy7VfwFGa=w224-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AY1P24q5YGzsHsn836EWHQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=29.511065&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipMH0Oh0nh8FU6n-Fz_TCfceSl-kupNInIpAHJUW=w224-h398-k-no",LePetitBistroLihnidos42stars1040,131cbef7fa77f3799c87a6759ebe3087,"[{'review_title': '', 'reviewer': 'Sally Schmidt', 'review': 'Great local hotspot in Ohrid to enjoy excellent cocktails in a warm and friendly environment. …', 'review_age': '5 months ago'}, {'review_title': '', 'reviewer': 'Romeo Nijsse', 'review': 'I went here at night, because it was transformed into a club. Nice ambiance n stuff but the music was way too loud. I asked to turn the music down, but I got ignored. I write this the next morning and my head is still buzzing. What’s the …', 'review_age': '2 weeks ago'}, {'review_title': '', 'reviewer': 'Toni Zizajkovski', 'review': 'Went there this morning for a breakfast. The waiter spilled the entire bowl of hot broth over me and now all my clothes including my shoes are destroyed as the stains are permanent. I understand accidents happen but what I was devastated …', 'review_age': '3 months ago'}]","['41.1124525', '20.7965335']",20.7965335,41.1124525,"https://www.google.com/maps/place/Le+Petit+Bistro+Lihnidos/@41.1124525,20.7965335,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca458b1aa21:0xd3267f5310ee9315!8m2!3d41.1124525!4d20.7987222?authuser=0&hl=en",2021-11-11T14:38:21Z
Pizzeria Cosa Nostra,4.4 stars,385 reviews,Restaurant,"Kosta Abrash, Ohrid 6000, North Macedonia",,"Open now:, 10AM–12:59AMThursday, 10AM–12:59AM, Holiday hours, Hours might differ, Friday, 10AM–12:59AM, Holiday hours, Hours might differ, Saturday, 10AM–12:59AM, Holiday hours, Hours might differ, Sunday, 10AM–12AM, Holiday hours, Hours might differ, Monday, 10AM–12:59AM, Holiday hours, Hours might differ, Tuesday, 10AM–12:59AM, Holiday hours, Hours might differ, Wednesday, 10AM–12:59AM, Holiday hours, Hours might differ",,38946230240,"4Q6W+RP Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipOGvf2kWAUzx9uct1-nZf27Nw0WJZuLqjBm7vrc=w449-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOLgWhxVfFT9i1ES5BZe-Y-nM118CuQybQzOvev=w224-h497-k-no, https://lh5.googleusercontent.com/p/AF1QipMJ9bhG5oJx5jbrWsB1-bmAEpqHdobD0eOHNa5T=w224-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipP0G7mxAmZgR-PqifG5mC6C8__RjDU2QoAmpzJ5=w662-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOQNludEPoRoh4Zq-G3M979gqV_CWsbRrDmXkcA=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNxaSXg_eoh_5wMSUQf3COtoxgvEWthDJx_pHVZ=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMESmw38OUBS1lCHwMtNXmk9XomgO5GspD44RRY=w224-h298-k-no-pi0-ya334.82504-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipMJKXCDmNzBujiS9-vJ2Z2bbwAwyGYvx-aH9L7x=w529-h298-k-no",PizzeriaCosaNostra44stars385,1703c5c522c00f6fa32ab9de07fbbbd3,"[{'review_title': '', 'reviewer': 'Kastriot Pasholli', 'review': 'I am staying for the weekend in Ohrid and this is my favorite place from all the restaurants I had the chance to sit. The pasta was pretty good. The service was wonderful this made me write a review and come back today again. The waitress …', 'review_age': '5 months ago'}, {'review_title': '', 'reviewer': 'Zoran Dimitrov (Zoran D)', 'review': 'One of the best pizza in Ohrid, the taste is mmm... The place is in the old town, accessible and cosy. Would recommend definitely', 'review_age': '6 months ago'}, {'review_title': '', 'reviewer': 'Stojan Velkov', 'review': ""Small terrace with barely 8 tables, limited view to the lake, live music from the opposite cafe. Definitely THE BEST PIZZA I've tried in a long time (four cheese variety), thin and crispy crust. Prices medium to high. …"", 'review_age': '3 months ago'}]","['41.1121032', '20.7946479']",20.7946479,41.1121032,"https://www.google.com/maps/place/Pizzeria+Cosa+Nostra/@41.1121032,20.7946479,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca4dec037c1:0x6edfcf037f60ee48!8m2!3d41.1121032!4d20.7968366?authuser=0&hl=en",2021-11-11T14:38:51Z
NOA Lounge Bar,4.4 stars,800 reviews,Restaurant,"MK, Kosta Abrash 38, Ohrid 6000, North Macedonia",,"Open now:, 8AM–11:30PMThursday, 8AM–11:30PM, Holiday hours, Hours might differ, Friday, 8AM–11:30PM, Holiday hours, Hours might differ, Saturday, 8AM–11:30PM, Holiday hours, Hours might differ, Sunday, 8AM–11:30PM, Holiday hours, Hours might differ, Monday, Open 24 hours, Holiday hours, Hours might differ, Tuesday, 8AM–11:30PM, Holiday hours, Hours might differ, Wednesday, 8AM–11:30PM, Holiday hours, Hours might differ",facebook.com,38978408840,"4Q6W+PV Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipM59zCfhzl_z7SkZfyXRBUF6mAYALR_v-5fX-EZ=w224-h298-k-no-pi0-ya239.53827-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipPTHJ2MnLx5ZhsDvS13EzvWGtuMsjyKlUJwANP2=w224-h497-k-no, https://lh5.googleusercontent.com/p/AF1QipOkk5EznYT20fDEnV2sgMWghBV-0q1RsGC71EUY=w224-h534-k-no, https://lh5.googleusercontent.com/p/AF1QipP0k_IwSMzXJgxI7PVlAXiob6a2zJyEavOqxXZ4=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMKJ9W3aL90_u-vyA9DJ-yAMhaHZkExTzCgnYTp=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipNp3pJq7s0UdbpavieXqrANrdwX3HDd3mbnpDBm=w518-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMqH7su-j6q-DGux09rS0kcpvgA8ZtM1udddU22=w224-h298-k-no-pi-10-ya62.201756-ro-0-fo100, https://lh5.googleusercontent.com/p/AF1QipM06QxDLyiI25ir7k6wUuO9tlUFyHl2YmqVkKcQ=w529-h298-k-no",NOALoungeBar44stars800,78b24cc7bfb5bf0295c7961c835241e6,"[{'review_title': '', 'reviewer': 'Ivana Krsteva', 'review': ""Great lounge bar, good food with decent prices. Our waiter was very polite, fast and professional. Lovely lake view, relaxing atmosphere, enough space between tables. The tables are big enough and cleaned after each guest. There's awning on …"", 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Andrej Trajkovski', 'review': ""I've visited Noa a few times and I've always enjoyed my time spent there. The view of the lake is great especially in the morning when you can try one of the delicious breakfast options. This place is good at night too. I've tried their …"", 'review_age': '2 months ago'}, {'review_title': '', 'reviewer': 'Tale Fakic', 'review': 'Great view, good atmosphere, very fast and friendly service and very good food. It has decent prices considering it is a traveler spot. Will definitely come back to this place again', 'review_age': '3 months ago'}]","['41.1118546', '20.7949827']",20.7949827,41.1118546,"https://www.google.com/maps/place/NOA+Lounge+Bar/@41.1118546,20.7949827,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca4df0de56d:0xc4ede90f2525bcb1!8m2!3d41.1118546!4d20.7971714?authuser=0&hl=en",2021-11-11T14:39:11Z
Macedonian Pub Boulevard,4.4 stars,115 reviews,Restaurant,"MK, Boulevard Turistichka, Ohrid 6000, North Macedonia",,"Open now:, 9AM–12AMThursday, 9AM–12AM, Holiday hours, Hours might differ, Friday, 9AM–12AM, Holiday hours, Hours might differ, Saturday, 9AM–12AM, Holiday hours, Hours might differ, Sunday, 9AM–12AM, Holiday hours, Hours might differ, Monday, 9AM–12AM, Holiday hours, Hours might differ, Tuesday, 9AM–12AM, Holiday hours, Hours might differ, Wednesday, 9AM–12AM, Holiday hours, Hours might differ",business.site,38978853700,"4R82+PQ Ohrid, North Macedonia Copy plus code",,"https://lh5.googleusercontent.com/p/AF1QipP086FcCZcyvxFeGkCUc9ipRxW3SeRutQwBIGN1=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPZecucuYfSaFBQb4999XfZo5Hjr1SYYV8dtuho=w224-h460-k-no, https://lh5.googleusercontent.com/p/AF1QipOg_wsXGjoLVxeVoTxTQNTeyHNI00OpC3b43CHR=w353-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipOrV_yAAWbck5ljFTVwXhhfpJo8H3kxO_Z-bjNw=w397-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipO4F3TvlhmWlM9iP0dovABMDEdhwc4FuBsxoaaR=w397-h298-k-no, https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_bNKrLk1OJRfbFuV8EDZqw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=217.2637&pitch=0&thumbfov=100",MacedonianPubBoulevard44stars115,c3710b8b124a8ef6f09d786a5770ce8f,"[{'review_title': '', 'reviewer': 'Faisal Arain', 'review': 'The place from outside looks rusty and strange from inside. I mean they have gambling machines and lot of alcohol on display. But they serve halal food. I tried their beef soup and roasted chicken. Both were good but beef soup was superb. …', 'review_age': 'a month ago'}, {'review_title': '', 'reviewer': 'Mende Gjorgjievski', 'review': 'Good pub, lively atmosphere, We were there on Saturday evening and we had a lovely waitress, who chatted to us and looked after us really well. They serve excellent Macedonian dishes, best grilled chicken in town, and very tasty goulash. Tasty food for cheap prices.', 'review_age': '2 years ago'}, {'review_title': '', 'reviewer': 'Kemko', 'review': 'Good prices, not that bad food but too windy inside.', 'review_age': 'a year ago'}]","['41.1167641', '20.7997343']",20.7997343,41.1167641,"https://www.google.com/maps/place/Macedonian+Pub+Boulevard/@41.1167641,20.7997343,17z/data=!3m1!4b1!4m5!3m4!1s0x1350dca18bc266af:0xde693b518ad47e8c!8m2!3d41.1167641!4d20.801923?authuser=0&hl=en",2021-11-11T14:39:23Z
